ano;id_municipio;id_municipio_nome;sigla_uf;sigla_uf_nome;populacao_atentida_esgoto;populacao_urbana;extensao_rede_esgoto;quantidade_localidade_esgoto;quantidade_economia_ativa_esgoto;volume_agua_tratada_importado;volume_esgoto_coletado;volume_esgoto_tratado;volume_esgoto_faturado;receita_operacional_direta_esgoto;despesa_servico_terceiro;despesa_servico_outro;despesas_juros_divida_excecao;investimento_recurso_proprio_prestador;investimento_recurso_nao_oneroso_prestador;investimento_recurso_nao_oneroso_estado;investimento_total_estado;natureza_juridica
2011;1200328;JordÃ£o;AC;Acre;;2328;;;;0.0;;;;;57724.53;0.0;0.0;0.0;176464.32;0.0;0.0;Autarquia | Administração pública direta
2011;1400159;Bonfim;RR;Roraima;;3753;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;2955296.19;2955296.19;
2007;1400282;Iracema;RR;Roraima;;4138;;;;0.0;;;;;2037.98;;0.0;0.0;0.0;;;
2006;1400605;SÃ£o Luiz;RR;Roraima;;4350;;;;0.0;;;;;2097.9;;0.0;0.0;0.0;;;
2021;1200328;JordÃ£o;AC;Acre;;2981;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1039902.11;Autarquia | Administração pública direta
2013;1200054;Assis Brasil;AC;Acre;;3949;;;;0.0;;;;;191720.46;47636.34;0.0;769.95;0.0;;146157.45;Autarquia | Administração pública direta
2012;1200302;FeijÃ³;AC;Acre;;16712;;;;0.0;;;;;394314.16;0.0;0.0;229.0;0.0;0.0;61050.97;Autarquia | Administração pública direta
2013;1200351;Marechal Thaumaturgo;AC;Acre;;4424;;;;0.0;;;;;242344.26;47636.34;0.0;0.0;0.0;59080.18;87406.13;Autarquia | Administração pública direta
2013;1200609;TarauacÃ¡;AC;Acre;;20428;;;;0.0;;;;;367841.06;381090.7;0.0;6920.0;0.0;;742834.73;Autarquia | Administração pública direta
2011;1400175;CantÃ¡;RR;Roraima;;2324;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2007;1400308;MucajaÃ­;RR;Roraima;;7760;;;;0.0;;;;;6832.54;;0.0;150306.0;0.0;;;
2007;1400605;SÃ£o Luiz;RR;Roraima;;3563;;;;0.0;;;;;5702.71;;0.0;437279.39;0.0;;;
2000;1300680;Boa Vista do Ramos;AM;Amazonas;;5017;;;;;;;;;19769.7;8055.34;;;;;;Autarquia | Administração pública direta
2017;1200351;Marechal Thaumaturgo;AC;Acre;;4993;;;;0.0;;;;;0.0;103799.35;0.0;0.0;0.0;0.0;14047997.59;Autarquia | Administração pública direta
2021;1200435;Santa Rosa do Purus;AC;Acre;;2780;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;1301547.41;1301547.41;Autarquia | Administração pública direta
2019;1200450;Senador Guiomard;AC;Acre;;14494;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2020;1200609;TarauacÃ¡;AC;Acre;;23462;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2012;1200328;JordÃ£o;AC;Acre;;2383;;;;0.0;;;;;112661.19;0.0;0.0;1337.19;0.0;32045.46;180197.28;Autarquia | Administração pública direta
2012;1200500;Sena Madureira;AC;Acre;;25995;;;;0.0;;;;;1971570.79;0.0;0.0;0.0;0.0;40000.0;1569328.18;Autarquia | Administração pública direta
2015;1200609;TarauacÃ¡;AC;Acre;;21107;;;;0.0;;;;;253078.4;;0.0;0.0;;726341.55;726341.55;Autarquia | Administração pública direta
2014;1302900;MauÃ©s;AM;Amazonas;;29095;;;;0.0;;;;;108503.18;108503.18;0.0;86536.0;0.0;0.0;0.0;
2013;1303403;Parintins;AM;Amazonas;;74816;;;;0.0;;;;;1126425.0;195143.62;5935.69;0.0;0.0;0.0;0.0;
2011;1200609;TarauacÃ¡;AC;Acre;;19675;;;;0.0;;;;;518579.63;0.0;0.0;2730.0;271021.44;0.0;0.0;Autarquia | Administração pública direta
2010;1400159;Bonfim;RR;Roraima;;3711;;;;0.0;;;;;3087.98;0.0;0.0;81179.17;0.0;;;
2010;1400209;CaracaraÃ­;RR;Roraima;;10910;;;;0.0;;;;;2900.42;0.0;0.0;0.0;0.0;;;
2022;1200351;Marechal Thaumaturgo;AC;Acre;;;;;;0.0;;;;;238423.23;137040.96;0.0;6705.97;0.0;0.0;3786.91;Autarquia | Administração pública direta
2022;1304302;UrucarÃ¡;AM;Amazonas;;;;;;0.0;;;;;393035.0;27076.93;0.0;617393.23;0.0;0.0;0.0;
2021;1200203;Cruzeiro do Sul;AC;Acre;;63256;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1200252;EpitaciolÃ¢ndia;AC;Acre;;13346;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2018;1200328;JordÃ£o;AC;Acre;;2818;;;;0.0;;;;;0.0;193768.11;0.0;2000.58;0.0;96372.93;4438643.07;Autarquia | Administração pública direta
2021;1200351;Marechal Thaumaturgo;AC;Acre;;5503;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;613874.75;Autarquia | Administração pública direta
2020;1304302;UrucarÃ¡;AM;Amazonas;;9328;;;;0.0;;;;;312898.23;74608.75;0.0;532771.16;0.0;0.0;0.0;
2014;1200203;Cruzeiro do Sul;AC;Acre;;57050;;;;0.0;;;;;937286.04;19600.13;0.0;4949.33;15750.0;62823.99;67480.11;Autarquia | Administração pública direta
2015;1400027;Amajari;RR;Roraima;;1438;;;;0.0;;;;;32108.38;;0.0;;0.0;;0.0;
2014;1400282;Iracema;RR;Roraima;;4710;;;;0.0;;;;;17031.44;;0.0;;0.0;;0.0;
2011;1301902;Itacoatiara;AM;Amazonas;;58914;;;;0.0;;;;;185233.6;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2007;1400175;CantÃ¡;RR;Roraima;;1845;;;;0.0;;;;;940.57;;0.0;6279.0;0.0;;;
2006;1301902;Itacoatiara;AM;Amazonas;;52631;;;;0.0;;;;;179943.68;0.0;0.0;146605.4;0.0;;;Autarquia | Administração pública direta
2004;1302900;MauÃ©s;AM;Amazonas;;23568;;;;0.0;;;;;229087.44;0.0;0.0;2603.0;0.0;;;
2022;1200179;Capixaba;AC;Acre;;;;;;0.0;;;;;443977.01;255189.22;0.0;9501.63;0.0;0.0;5365.64;Autarquia | Administração pública direta
2021;1200807;Porto Acre;AC;Acre;;2550;;;;0.0;;;;;0.0;0.0;0.0;87737.43;0.0;0.0;0.0;Autarquia | Administração pública direta
2018;1200807;Porto Acre;AC;Acre;;2422;;;;0.0;;;;;0.0;426289.83;0.0;0.0;0.0;2695564.3;2974549.22;Autarquia | Administração pública direta
2019;1303205;Novo AirÃ£o;AM;Amazonas;;12551;;;;0.0;;;;;2158.0;0.0;0.0;;;0.0;0.0;
2015;1200013;AcrelÃ¢ndia;AC;Acre;;6544;;;;0.0;;;;;81340.16;;0.0;0.0;;1751.34;286751.34;Autarquia | Administração pública direta
2016;1200708;Xapuri;AC;Acre;;11487;;;;0.0;;;;;0.0;410340.55;0.0;0.0;0.0;55094.92;56851.5;Autarquia | Administração pública direta
2016;1400050;Alto Alegre;RR;Roraima;;4665;;;;0.0;;;;;49363.73;0.0;0.0;0.0;0.0;0.0;0.0;
2012;1400407;Normandia;RR;Roraima;;2421;;;;0.0;;;;;20994.41;0.0;0.0;0.0;0.0;0.0;0.0;
2016;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5359;;;;0.0;;;;;35016.59;0.0;0.0;0.0;0.0;0.0;0.0;
2009;1400308;MucajaÃ­;RR;Roraima;;8157;;;;0.0;;;;;8677.0;;0.0;0.0;80804.0;0.0;0.0;
2006;1400282;Iracema;RR;Roraima;;4247;;;;0.0;;;;;1281.51;;0.0;0.0;0.0;;;
2022;1400027;Amajari;RR;Roraima;;;;;;0.0;;;;;27242.02;0.0;0.0;0.0;0.0;0.0;0.0;
2022;1400233;Caroebe;RR;Roraima;;;;;;0.0;;;;;235178.2;0.0;0.0;0.0;0.0;0.0;0.0;
2018;1200302;FeijÃ³;AC;Acre;;17798;;;;0.0;;;;;0.0;368159.4;0.0;0.0;0.0;1157903.85;1220481.04;Autarquia | Administração pública direta
2020;1200500;Sena Madureira;AC;Acre;;30713;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1302702;ManicorÃ©;AM;Amazonas;;24845;;;;0.0;;;;;50118.0;0.0;0.0;;;0.0;0.0;
2014;1200054;Assis Brasil;AC;Acre;;4028;;;;0.0;;;;;186633.96;0.0;0.0;3409.09;15750.0;0.0;0.0;Autarquia | Administração pública direta
2016;1200336;MÃ¢ncio Lima;AC;Acre;;10096;;;;0.0;;;;;0.0;279777.65;0.0;0.0;0.0;200150.52;281773.06;Autarquia | Administração pública direta | Administração pública direta
2014;1200351;Marechal Thaumaturgo;AC;Acre;;4570;;;;0.0;;;;;252701.7;1960.01;0.0;3409.09;15750.0;0.0;0.0;Autarquia | Administração pública direta
2013;1200385;PlÃ¡cido de Castro;AC;Acre;;10736;;;;0.0;;;;;386058.16;381090.7;0.0;2200.0;0.0;178566.26;413898.62;Autarquia | Administração pública direta
2013;1200427;Rodrigues Alves;AC;Acre;;4789;0.0;;0;0.0;0.0;0.0;0.0;0.0;44879.25;47636.34;0.0;0.0;0.0;0.0;193524.5;Autarquia | Administração pública direta
2012;1400050;Alto Alegre;RR;Roraima;;4716;;;;0.0;;;;;40141.16;0.0;0.0;0.0;0.0;0.0;0.0;
2007;1200179;Capixaba;AC;Acre;;3154;;;;0.0;;;;;10881.15;0.0;0.0;3209.66;0.0;;;Autarquia | Administração pública direta
2011;1400308;MucajaÃ­;RR;Roraima;;9100;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;5724277.85;5724277.85;
2008;1400472;RorainÃ³polis;RR;Roraima;;10630;;;;0.0;;;;;3905.49;;0.0;0.0;387303.58;;;
2021;1300607;Benjamin Constant;AM;Amazonas;;27047;;;;0.0;;;;;222172.01;0.0;0.0;946982.5;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2020;1303403;Parintins;AM;Amazonas;;79021;;;;0.0;;;;;238436.45;138823.62;0.0;;;0.0;0.0;
2020;1303569;Rio Preto da Eva;AM;Amazonas;;16185;;;;0.0;;;;;162036.0;0.0;0.0;0.0;0.0;0.0;0.0;
2017;1400456;Pacaraima;RR;Roraima;;5354;;;;0.0;;;;;131723.83;0.0;0.0;0.0;0.0;0.0;0.0;
2019;1400472;RorainÃ³polis;RR;Roraima;;13260;;;;0.0;;;;;51829.49;0.0;0.0;0.0;0.0;0.0;0.0;
2019;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5761;;;;0.0;;;;;26502.27;0.0;0.0;0.0;0.0;0.0;0.0;
2015;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;7049;;;;0.0;;;;;42000.0;0.0;0.0;0.0;0.0;0.0;0.0;
2013;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;6682;;;;0.0;;;;;26000.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012;1400209;CaracaraÃ­;RR;Roraima;;11278;;;;0.0;;;;;1667.67;0.0;0.0;0.0;0.0;0.0;0.0;
2014;1400407;Normandia;RR;Roraima;;2573;;;;0.0;;;;;19392.67;;0.0;;0.0;;0.0;
2009;1400209;CaracaraÃ­;RR;Roraima;;10558;;;;0.0;;;;;6903.0;;0.0;0.0;0.0;0.0;0.0;
2010;1400704;UiramutÃ£;RR;Roraima;;1138;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;
2003;1400159;Bonfim;RR;Roraima;;3522;;;;0.0;;;;;10018.58;;0.0;;0.0;;;
2003;1400209;CaracaraÃ­;RR;Roraima;;9217;;;;0.0;;;;;44539.36;;0.0;;0.0;;;
2004;1400472;RorainÃ³polis;RR;Roraima;;9749;;;;0.0;;;;;12279.27;;0.0;0.0;0.0;;;
1999;1303403;Parintins;AM;Amazonas;;55797;;;;0.0;;;;;204415.54;0.0;;21263.78;0.0;;;
2020;1200252;EpitaciolÃ¢ndia;AC;Acre;;13147;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1200450;Senador Guiomard;AC;Acre;;13567;;;;0.0;;;;;0.0;177941.74;0.0;0.0;0.0;272202.77;272202.77;Autarquia | Administração pública direta
2021;1200609;TarauacÃ¡;AC;Acre;;23777;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1400605;SÃ£o Luiz;RR;Roraima;;5014;;;;0.0;;;;;8681.4;75490.06;0.0;0.0;0.0;0.0;0.0;
2012;1200393;Porto Walter;AC;Acre;;3517;;;;0.0;;;;;1000.0;0.0;0.0;3295.55;0.0;0.0;125562.56;Autarquia | Administração pública direta
2012;1200435;Santa Rosa do Purus;AC;Acre;;2041;;;;0.0;;;;;112661.19;0.0;0.0;3681.0;0.0;0.0;119952.0;Autarquia | Administração pública direta
2015;1200450;Senador Guiomard;AC;Acre;;13334;;;;0.0;;;;;75909.6;;0.0;0.0;;1751.34;508108.57;Autarquia | Administração pública direta
2015;1304302;UrucarÃ¡;AM;Amazonas;;9926;;;;0.0;;;;;338388.48;;0.0;;;0.0;0.0;
2014;1400175;CantÃ¡;RR;Roraima;;2561;;;;0.0;;;;;18541.21;;0.0;;0.0;;0.0;
2015;1400407;Normandia;RR;Roraima;;2623;;;;0.0;;;;;28746.37;;0.0;;0.0;;0.0;
2013;1400472;RorainÃ³polis;RR;Roraima;;11573;;;;0.0;;;;;8708.14;;0.0;;0.0;;0.0;
2010;1200054;Assis Brasil;AC;Acre;;3700;;;;0.0;;;;;92140.53;0.0;0.0;102.55;201290.34;;;Autarquia | Administração pública direta
2010;1200203;Cruzeiro do Sul;AC;Acre;;55326;;;;0.0;;;;;514451.28;0.0;0.0;95295.06;1187747.25;;;Autarquia | Administração pública direta
2011;1200252;EpitaciolÃ¢ndia;AC;Acre;;10825;;;;0.0;;;;;634028.69;0.0;0.0;1345.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2010;1400050;Alto Alegre;RR;Roraima;;4780;;;;0.0;;;;;4046.72;0.0;0.0;0.0;0.0;;;
2010;1400233;Caroebe;RR;Roraima;;3324;;;;0.0;;;;;2454.05;0.0;0.0;0.0;0.0;;;
2010;1400282;Iracema;RR;Roraima;;4078;;;;0.0;;;;;1964.5;0.0;0.0;157862.88;0.0;;;
2010;1400456;Pacaraima;RR;Roraima;;4514;;;;0.0;;;;;11395.94;0.0;0.0;0.0;0.0;;;
2004;1301902;Itacoatiara;AM;Amazonas;;50538;;;;0.0;;;;;108641.41;0.0;0.0;218399.58;0.0;;;Autarquia | Administração pública direta
2004;1400209;CaracaraÃ­;RR;Roraima;;9950;;;;0.0;;;;;17589.32;;0.0;0.0;0.0;;;
2022;1400175;CantÃ¡;RR;Roraima;;;;;;0.0;;;;;80719.29;0.0;0.0;0.0;0.0;0.0;0.0;
2019;1200807;Porto Acre;AC;Acre;;2465;;;;0.0;;;;;0.0;;0.0;0.0;0.0;2229449.67;2229449.67;Autarquia | Administração pública direta
2020;1300201;Atalaia do Norte;AM;Amazonas;;9279;;;;0.0;;;;;218252.69;72717.71;0.0;54139.02;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2021;1400472;RorainÃ³polis;RR;Roraima;;13798;;;;0.0;;;;;256297.92;711012.91;0.0;308107.44;0.0;0.0;0.0;
2014;1200807;Porto Acre;AC;Acre;;2184;;;;0.0;;;;;100944.69;21560.15;0.0;3409.09;15750.0;0.0;172506.55;Autarquia | Administração pública direta
2015;1300904;Canutama;AM;Amazonas;;7937;;;;0.0;;;;;0.0;5000.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2015;1400159;Bonfim;RR;Roraima;;3981;;;;0.0;;;;;29499.4;;0.0;;0.0;1182116.5;1182116.5;
2016;1400407;Normandia;RR;Roraima;;2673;;;;0.0;;;;;46084.12;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1200385;PlÃ¡cido de Castro;AC;Acre;;10498;;;;0.0;;;;;461168.82;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2009;1400233;Caroebe;RR;Roraima;;2912;;;;0.0;;;;;1497.0;;0.0;0.0;0.0;0.0;0.0;
2006;1302900;MauÃ©s;AM;Amazonas;;24796;;;;0.0;;;;;159373.01;0.0;0.0;25555.0;0.0;;;
2005;1400050;Alto Alegre;RR;Roraima;;6412;;;;0.0;;;;;3812.1;;0.0;0.0;0.0;;;
2004;1400175;CantÃ¡;RR;Roraima;;1376;;;;0.0;;;;;7670.33;;0.0;0.0;0.0;;;
2003;1400308;MucajaÃ­;RR;Roraima;;7153;;;;0.0;;;;;11875.17;;0.0;;0.0;;;
2022;1200344;Manoel Urbano;AC;Acre;;;;;;0.0;;;;;656947.98;377600.74;0.0;13785.5;0.0;0.0;7784.77;Autarquia | Administração pública direta
2021;1200104;BrasilÃ©ia;AC;Acre;;18071;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2018;1200179;Capixaba;AC;Acre;;5116;;;;0.0;;;;;0.0;251898.54;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2020;1300904;Canutama;AM;Amazonas;;8292;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2021;1303403;Parintins;AM;Amazonas;;79758;;;;0.0;;;;;619936.12;;0.0;0.0;0.0;0.0;0.0;
2019;1400050;Alto Alegre;RR;Roraima;;4507;;;;0.0;;;;;44316.32;0.0;0.0;0.0;0.0;0.0;0.0;
2018;1400050;Alto Alegre;RR;Roraima;;4545;;;;0.0;;;;;41770.63;;0.0;;0.0;;;
2015;1200336;MÃ¢ncio Lima;AC;Acre;;9882;;;;0.0;;;;;51211.68;;0.0;30342.71;;0.0;0.0;Autarquia | Administração pública direta | Administração pública direta
2012;1400233;Caroebe;RR;Roraima;;3474;;;;0.0;;;;;1268.98;0.0;0.0;0.0;0.0;0.0;0.0;
2010;1303403;Parintins;AM;Amazonas;;69890;;;;0.0;;;;;1152594.89;0.0;812.75;99133.99;0.0;;;
2011;1400050;Alto Alegre;RR;Roraima;;4748;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2022;1200054;Assis Brasil;AC;Acre;;;;;;0.0;;;;;538273.01;309388.71;0.0;10676.53;0.0;0.0;64530.9;Autarquia | Administração pública direta
2022;1301209;Coari;AM;Amazonas;;;;;;0.0;;;;;106050.0;303000.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2019;1200054;Assis Brasil;AC;Acre;;4520;;;;0.0;;;;;0.0;;0.0;0.0;0.0;84980.97;84980.97;Autarquia | Administração pública direta
2017;1200252;EpitaciolÃ¢ndia;AC;Acre;;12193;;;;0.0;;;;;0.0;140870.54;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2019;1200435;Santa Rosa do Purus;AC;Acre;;2638;;;;0.0;;;;;0.0;;0.0;0.0;0.0;410652.49;5328204.87;Autarquia | Administração pública direta
2020;1400175;CantÃ¡;RR;Roraima;;3052;;;;0.0;;;;;30001.79;;0.0;;0.0;;0.0;
2015;1200054;Assis Brasil;AC;Acre;;4106;;;;0.0;;;;;124422.64;;0.0;0.0;;0.0;0.0;Autarquia | Administração pública direta
2015;1200138;Bujari;AC;Acre;;4071;;;;0.0;;;;;12685.44;;0.0;0.0;;1751.34;1751.34;Autarquia | Administração pública direta
2016;1200203;Cruzeiro do Sul;AC;Acre;;57840;;;;0.0;;;;;0.0;1324280.85;0.0;0.0;0.0;706753.75;922043.72;Autarquia | Administração pública direta
2012;1303569;Rio Preto da Eva;AM;Amazonas;;12788;;;;0.0;;;;;25000.0;0.0;0.0;;;0.0;0.0;
2012;1400027;Amajari;RR;Roraima;;1299;;;;0.0;;;;;34734.9;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1200138;Bujari;AC;Acre;;3762;;;;0.0;;;;;749164.04;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2003;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;5249;;;;0.0;;;;;9306.04;0.0;0.0;0.0;0.0;;;
2004;1400456;Pacaraima;RR;Roraima;;3175;;;;0.0;;;;;6834.81;;0.0;0.0;0.0;;;
2006;1400704;UiramutÃ£;RR;Roraima;;592;;;;0.0;;;;;0.0;;0.0;0.0;0.0;;;
2022;1200302;FeijÃ³;AC;Acre;;;;;;0.0;;;;;598108.81;343781.14;0.0;20955.41;0.0;0.0;181371.26;Autarquia | Administração pública direta
2022;1200393;Porto Walter;AC;Acre;;;;;;0.0;;;;;344947.04;198268.76;0.0;5639.52;0.0;0.0;3184.68;Autarquia | Administração pública direta
2022;1304237;Tonantins;AM;Amazonas;;;;;;0.0;;;;;10.0;0.0;0.0;;;0.0;0.0;
2018;1200609;TarauacÃ¡;AC;Acre;;22823;;;;0.0;;;;;0.0;678188.37;0.0;0.0;0.0;42419.2;42419.2;Autarquia | Administração pública direta
2021;1300201;Atalaia do Norte;AM;Amazonas;;9493;;;;0.0;;;;;120648.96;0.0;0.0;0.0;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2021;1300508;Barreirinha;AM;Amazonas;;14944;;;;0.0;;;;;331392.27;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2018;1304302;UrucarÃ¡;AM;Amazonas;;9475;;;;0.0;;;;;388124.0;0.0;0.0;136031.4;0.0;0.0;0.0;
2019;1400308;MucajaÃ­;RR;Roraima;;10784;;;;0.0;;;;;118649.24;0.0;0.0;0.0;0.0;0.0;0.0;
2012;1302900;MauÃ©s;AM;Amazonas;;26743;;;;0.0;;;;;28495.0;28495.0;0.0;35900.0;0.0;0.0;0.0;
2013;1400233;Caroebe;RR;Roraima;;3616;;;;0.0;;;;;2013.79;;0.0;;0.0;;0.0;
2011;1200435;Santa Rosa do Purus;AC;Acre;;1968;;;;0.0;;;;;0.0;0.0;0.0;0.0;105060.82;0.0;34089.0;Autarquia | Administração pública direta
2005;1400209;CaracaraÃ­;RR;Roraima;;10231;;;;0.0;;;;;1483.96;;0.0;0.0;0.0;;;
2022;1301001;Carauari;AM;Amazonas;;;;;;0.0;;;;;1035974.53;0.0;0.0;28915.5;0.0;0.0;0.0;Sociedade de economia mista com administração pública
2019;1200203;Cruzeiro do Sul;AC;Acre;;62281;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1200328;JordÃ£o;AC;Acre;;2715;;;;0.0;;;;;0.0;74142.4;0.0;0.0;0.0;390605.81;3575516.31;Autarquia | Administração pública direta
2019;1200500;Sena Madureira;AC;Acre;;30275;;;;0.0;;;;;0.0;;0.0;0.0;0.0;236007.19;236007.19;Autarquia | Administração pública direta
2019;1303403;Parintins;AM;Amazonas;;78274;;;;7082.95;;;;;238436.45;138823.62;0.0;0.0;0.0;0.0;0.0;
2016;1200013;AcrelÃ¢ndia;AC;Acre;;6662;;;;0.0;;;;;0.0;317081.33;0.0;0.0;0.0;500411.79;540459.0;Autarquia | Administração pública direta
2016;1200609;TarauacÃ¡;AC;Acre;;21437;;;;0.0;;;;;0.0;671466.35;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2014;1400027;Amajari;RR;Roraima;;1401;;;;0.0;;;;;12681.97;;0.0;;0.0;;0.0;
2010;1400175;CantÃ¡;RR;Roraima;;2257;;;;0.0;;;;;1169.49;0.0;0.0;159124.21;0.0;;;
2008;1400282;Iracema;RR;Roraima;;4318;;;;0.0;;;;;1500.28;;0.0;0.0;0.0;;;
2011;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4846;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2006;1200179;Capixaba;AC;Acre;;2163;;;;0.0;;;;;19102.31;0.0;0.0;24061.57;17609.35;;;Autarquia | Administração pública direta
2005;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;5763;;;;0.0;;;;0.0;13325.0;300.0;0.0;0.0;0.0;;;
2005;1400308;MucajaÃ­;RR;Roraima;;7280;;;;0.0;;;;;4023.39;;0.0;0.0;0.0;;;
2021;1200054;Assis Brasil;AC;Acre;;4661;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2020;1200302;FeijÃ³;AC;Acre;;17905;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1200708;Xapuri;AC;Acre;;12753;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1303007;NhamundÃ¡;AM;Amazonas;;8326;;;;0.0;;;;;0.0;0.0;0.0;;;;;
2017;1400159;Bonfim;RR;Roraima;;4051;;;;0.0;;;;;108861.86;0.0;0.0;0.0;0.0;840972.5;840972.5;
2014;1200013;AcrelÃ¢ndia;AC;Acre;;6423;;;;0.0;;;;;122010.24;7840.05;0.0;3409.09;15750.0;380000.0;564517.37;Autarquia | Administração pública direta
2015;1200179;Capixaba;AC;Acre;;4688;;;;0.0;;;;;87584.88;;0.0;0.0;;1751.34;1751.34;Autarquia | Administração pública direta
2014;1304062;Tabatinga;AM;Amazonas;;41510;;;;0.0;;;;;422342.3;0.0;0.0;14498.36;767.94;0.0;0.0;
2013;1400605;SÃ£o Luiz;RR;Roraima;;4759;;;;0.0;;;;;84724.16;;0.0;;0.0;;0.0;
2007;1302900;MauÃ©s;AM;Amazonas;;24104;;;;0.0;;;;;117450.66;0.0;0.0;18072.88;0.0;;;
2008;1400209;CaracaraÃ­;RR;Roraima;;10314;;;;0.0;;;;;1935.72;;0.0;0.0;165612.28;;;
2005;1301902;Itacoatiara;AM;Amazonas;;51675;;;;0.0;;;;;188906.0;423413.87;0.0;202430.9;0.0;;;Autarquia | Administração pública direta
2004;1400050;Alto Alegre;RR;Roraima;;6241;;;;0.0;;;;;13374.11;;0.0;0.0;0.0;;;
2003;1400175;CantÃ¡;RR;Roraima;;1282;;;;0.0;;;;;17294.84;;0.0;;0.0;;;
2002;1400209;CaracaraÃ­;RR;Roraima;;8906;;;;0.0;;;;;40268.59;;0.0;14639.0;0.0;;;
2018;1200336;MÃ¢ncio Lima;AC;Acre;;10725;;;;0.0;;;;;0.0;290652.16;0.0;0.0;0.0;178187.51;178187.51;Autarquia | Administração pública direta | Administração pública direta
2017;1300060;AmaturÃ¡;AM;Amazonas;;5890;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta
2019;1400027;Amajari;RR;Roraima;;1672;;;;0.0;;;;;23173.4;0.0;0.0;0.0;0.0;0.0;0.0;
2018;1400027;Amajari;RR;Roraima;;1620;;;;0.0;;;;;23893.7;;0.0;;0.0;;;
2018;1400159;Bonfim;RR;Roraima;;4157;;;;0.0;;;;;20884.15;;0.0;;0.0;;;
2013;1200344;Manoel Urbano;AC;Acre;;5546;;;;0.0;;;;;267249.92;190545.35;0.0;0.0;0.0;;211504.39;Autarquia | Administração pública direta
2016;1303403;Parintins;AM;Amazonas;;77208;;;;7001.95;;;;;288126.51;50000.0;0.0;0.0;0.0;0.0;0.0;
2015;1400472;RorainÃ³polis;RR;Roraima;;11996;;;;0.0;;;;;34301.72;;0.0;;0.0;;0.0;
